experiment_id,dataset,optimizer,seed,final_accuracy,num_epochs,total_duration,peak_memory_mb,avg_memory_mb,emissions_kg,model_parameters,dataset_complexity,convergence_epoch,epoch_details
MNIST_SGD_seed00,MNIST,SGD,0,0.9816666666666667,23,24.537265062332153,1179.453125,1177.872707201087,1.3893598189689652e-06,421642,simple,2,"[{'epoch': 1, 'train_loss': 1.1422608065605164, 'train_acc': 0.6458333333333334, 'val_loss': 0.33855852955266047, 'val_acc': 0.9008333333333334, 'epoch_time': 1.6430668830871582}, {'epoch': 2, 'train_loss': 0.2790965591867765, 'train_acc': 0.9114583333333334, 'val_loss': 0.2270917468949368, 'val_acc': 0.9308333333333333, 'epoch_time': 1.0582709312438965}, {'epoch': 3, 'train_loss': 0.16551487361391384, 'train_acc': 0.949375, 'val_loss': 0.1536844251187224, 'val_acc': 0.9575, 'epoch_time': 1.041877031326294}, {'epoch': 4, 'train_loss': 0.13329246339698633, 'train_acc': 0.9591666666666666, 'val_loss': 0.13684786954208425, 'val_acc': 0.9566666666666667, 'epoch_time': 1.0193150043487549}, {'epoch': 5, 'train_loss': 0.10420160812636216, 'train_acc': 0.966875, 'val_loss': 0.1071191375192843, 'val_acc': 0.97, 'epoch_time': 1.027519941329956}, {'epoch': 6, 'train_loss': 0.07357492789626122, 'train_acc': 0.9785416666666666, 'val_loss': 0.1026017241621096, 'val_acc': 0.9716666666666667, 'epoch_time': 1.020698070526123}, {'epoch': 7, 'train_loss': 0.07002079057196776, 'train_acc': 0.9777083333333333, 'val_loss': 0.10155580810418255, 'val_acc': 0.9708333333333333, 'epoch_time': 1.017402172088623}, {'epoch': 8, 'train_loss': 0.06432495741794507, 'train_acc': 0.9810416666666667, 'val_loss': 0.09696016014602624, 'val_acc': 0.9766666666666667, 'epoch_time': 1.045264720916748}, {'epoch': 9, 'train_loss': 0.05184237654941777, 'train_acc': 0.9827083333333333, 'val_loss': 0.08646101884445861, 'val_acc': 0.9775, 'epoch_time': 1.0325820446014404}, {'epoch': 10, 'train_loss': 0.04354713451738159, 'train_acc': 0.986875, 'val_loss': 0.09712260821834207, 'val_acc': 0.9725, 'epoch_time': 1.0431299209594727}, {'epoch': 11, 'train_loss': 0.03462485012908777, 'train_acc': 0.989375, 'val_loss': 0.09671610066863268, 'val_acc': 0.9733333333333334, 'epoch_time': 1.0491437911987305}, {'epoch': 12, 'train_loss': 0.03512284639757127, 'train_acc': 0.9885416666666667, 'val_loss': 0.11225965239205643, 'val_acc': 0.9658333333333333, 'epoch_time': 1.0461900234222412}, {'epoch': 13, 'train_loss': 0.031005393123875062, 'train_acc': 0.98875, 'val_loss': 0.09772384792909418, 'val_acc': 0.9766666666666667, 'epoch_time': 0.9946901798248291}, {'epoch': 14, 'train_loss': 0.028379595316946508, 'train_acc': 0.9891666666666666, 'val_loss': 0.07701663687629134, 'val_acc': 0.9783333333333334, 'epoch_time': 1.067917823791504}, {'epoch': 15, 'train_loss': 0.0190837096904094, 'train_acc': 0.994375, 'val_loss': 0.10281412024050951, 'val_acc': 0.9725, 'epoch_time': 1.0733890533447266}, {'epoch': 16, 'train_loss': 0.016067087828802566, 'train_acc': 0.9954166666666666, 'val_loss': 0.093921378683789, 'val_acc': 0.9733333333333334, 'epoch_time': 1.09324312210083}, {'epoch': 17, 'train_loss': 0.014027733486921837, 'train_acc': 0.9960416666666667, 'val_loss': 0.08750171841146719, 'val_acc': 0.9783333333333334, 'epoch_time': 1.0912318229675293}, {'epoch': 18, 'train_loss': 0.013155957063815246, 'train_acc': 0.9952083333333334, 'val_loss': 0.0800669083898691, 'val_acc': 0.9816666666666667, 'epoch_time': 1.0643229484558105}, {'epoch': 19, 'train_loss': 0.016995598097952702, 'train_acc': 0.9939583333333334, 'val_loss': 0.09492621029800687, 'val_acc': 0.9716666666666667, 'epoch_time': 1.0490257740020752}, {'epoch': 20, 'train_loss': 0.016751414708948385, 'train_acc': 0.995, 'val_loss': 0.09729639120939139, 'val_acc': 0.9758333333333333, 'epoch_time': 1.0746309757232666}, {'epoch': 21, 'train_loss': 0.011718296274387589, 'train_acc': 0.9966666666666667, 'val_loss': 0.0975934556428049, 'val_acc': 0.9775, 'epoch_time': 1.05436110496521}, {'epoch': 22, 'train_loss': 0.011757379466822992, 'train_acc': 0.9966666666666667, 'val_loss': 0.08792428834682428, 'val_acc': 0.9775, 'epoch_time': 1.0485820770263672}, {'epoch': 23, 'train_loss': 0.007894492771592923, 'train_acc': 0.998125, 'val_loss': 0.09595564576202857, 'val_acc': 0.98, 'epoch_time': 1.063094139099121}]"
MNIST_SGD_seed01,MNIST,SGD,1,0.9758333333333333,14,14.344441890716553,1180.828125,1180.1625279017858,5.013039387166389e-07,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.08206241329511, 'train_acc': 0.655625, 'val_loss': 0.3706056742291701, 'val_acc': 0.8816666666666667, 'epoch_time': 1.0475788116455078}, {'epoch': 2, 'train_loss': 0.3132077006498973, 'train_acc': 0.9033333333333333, 'val_loss': 0.21842470059269353, 'val_acc': 0.9433333333333334, 'epoch_time': 1.0529978275299072}, {'epoch': 3, 'train_loss': 0.20808875054121018, 'train_acc': 0.9370833333333334, 'val_loss': 0.16139561535888597, 'val_acc': 0.9566666666666667, 'epoch_time': 1.076490879058838}, {'epoch': 4, 'train_loss': 0.14121663451194763, 'train_acc': 0.958125, 'val_loss': 0.14766908936986797, 'val_acc': 0.96, 'epoch_time': 1.0431690216064453}, {'epoch': 5, 'train_loss': 0.11301478033264478, 'train_acc': 0.9660416666666667, 'val_loss': 0.14460558434458157, 'val_acc': 0.9591666666666666, 'epoch_time': 1.037818193435669}, {'epoch': 6, 'train_loss': 0.0949919306114316, 'train_acc': 0.9729166666666667, 'val_loss': 0.12339194932658422, 'val_acc': 0.9683333333333334, 'epoch_time': 1.0237360000610352}, {'epoch': 7, 'train_loss': 0.0804496472949783, 'train_acc': 0.97375, 'val_loss': 0.10858057282472912, 'val_acc': 0.9683333333333334, 'epoch_time': 1.0283846855163574}, {'epoch': 8, 'train_loss': 0.059348460113008816, 'train_acc': 0.98125, 'val_loss': 0.11071654124871681, 'val_acc': 0.9675, 'epoch_time': 1.0142440795898438}, {'epoch': 9, 'train_loss': 0.05187267859466374, 'train_acc': 0.9829166666666667, 'val_loss': 0.10474236760484545, 'val_acc': 0.9758333333333333, 'epoch_time': 1.0336260795593262}, {'epoch': 10, 'train_loss': 0.053840480024615923, 'train_acc': 0.983125, 'val_loss': 0.10287916992398861, 'val_acc': 0.9708333333333333, 'epoch_time': 1.0412700176239014}, {'epoch': 11, 'train_loss': 0.03969145687296986, 'train_acc': 0.9883333333333333, 'val_loss': 0.10939555600481599, 'val_acc': 0.9691666666666666, 'epoch_time': 1.0452370643615723}, {'epoch': 12, 'train_loss': 0.03916158855582277, 'train_acc': 0.9875, 'val_loss': 0.10752932576916034, 'val_acc': 0.9741666666666666, 'epoch_time': 1.0526411533355713}, {'epoch': 13, 'train_loss': 0.03337397506305327, 'train_acc': 0.9883333333333333, 'val_loss': 0.11366220313357189, 'val_acc': 0.9741666666666666, 'epoch_time': 1.025871992111206}, {'epoch': 14, 'train_loss': 0.03350948389619589, 'train_acc': 0.9891666666666666, 'val_loss': 0.09858443492282133, 'val_acc': 0.9741666666666666, 'epoch_time': 1.0007989406585693}]"
MNIST_SGD_seed02,MNIST,SGD,2,0.9691666666666666,11,11.374979972839355,1182.34375,1182.1482599431818,3.8788034756193504e-07,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.1715123228232065, 'train_acc': 0.6333333333333333, 'val_loss': 0.40999917999694224, 'val_acc': 0.8716666666666667, 'epoch_time': 1.0769059658050537}, {'epoch': 2, 'train_loss': 0.3138226188222567, 'train_acc': 0.90375, 'val_loss': 0.19835716642831502, 'val_acc': 0.9416666666666667, 'epoch_time': 1.0335290431976318}, {'epoch': 3, 'train_loss': 0.1867265831430753, 'train_acc': 0.9447916666666667, 'val_loss': 0.16087049343868307, 'val_acc': 0.9516666666666667, 'epoch_time': 1.1253230571746826}, {'epoch': 4, 'train_loss': 0.1328433861831824, 'train_acc': 0.9575, 'val_loss': 0.12524755279484548, 'val_acc': 0.9608333333333333, 'epoch_time': 1.0609278678894043}, {'epoch': 5, 'train_loss': 0.10699239919583002, 'train_acc': 0.9683333333333334, 'val_loss': 0.11579709196169126, 'val_acc': 0.965, 'epoch_time': 1.1163198947906494}, {'epoch': 6, 'train_loss': 0.08540600062658389, 'train_acc': 0.9714583333333333, 'val_loss': 0.10093991232937888, 'val_acc': 0.9691666666666666, 'epoch_time': 1.0196568965911865}, {'epoch': 7, 'train_loss': 0.07536997369180123, 'train_acc': 0.97625, 'val_loss': 0.10985373558574602, 'val_acc': 0.9616666666666667, 'epoch_time': 1.0366127490997314}, {'epoch': 8, 'train_loss': 0.06269696141282717, 'train_acc': 0.9814583333333333, 'val_loss': 0.09934974130929301, 'val_acc': 0.965, 'epoch_time': 1.032228946685791}, {'epoch': 9, 'train_loss': 0.053110836365570624, 'train_acc': 0.9833333333333333, 'val_loss': 0.10362320079615242, 'val_acc': 0.9675, 'epoch_time': 1.034862756729126}, {'epoch': 10, 'train_loss': 0.04483893742784858, 'train_acc': 0.9877083333333333, 'val_loss': 0.10873851018320572, 'val_acc': 0.9666666666666667, 'epoch_time': 1.0129389762878418}, {'epoch': 11, 'train_loss': 0.03869761895388365, 'train_acc': 0.988125, 'val_loss': 0.10937728125013803, 'val_acc': 0.9683333333333334, 'epoch_time': 1.0057499408721924}]"
MNIST_SGD_seed03,MNIST,SGD,3,0.98,13,13.666094064712524,1184.078125,1183.4887319711538,5.092877899755416e-07,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.133861012061437, 'train_acc': 0.6408333333333334, 'val_loss': 0.33756852855807856, 'val_acc': 0.9033333333333333, 'epoch_time': 1.0551223754882812}, {'epoch': 2, 'train_loss': 0.2866395150621732, 'train_acc': 0.91125, 'val_loss': 0.1462026510975863, 'val_acc': 0.9608333333333333, 'epoch_time': 1.0932259559631348}, {'epoch': 3, 'train_loss': 0.18468372066815694, 'train_acc': 0.944375, 'val_loss': 0.11595372051784866, 'val_acc': 0.9583333333333334, 'epoch_time': 1.0739860534667969}, {'epoch': 4, 'train_loss': 0.1413111534466346, 'train_acc': 0.9575, 'val_loss': 0.08748435562378482, 'val_acc': 0.9733333333333334, 'epoch_time': 1.0261671543121338}, {'epoch': 5, 'train_loss': 0.10513992860913277, 'train_acc': 0.9677083333333333, 'val_loss': 0.08324133506730984, 'val_acc': 0.9733333333333334, 'epoch_time': 1.025846004486084}, {'epoch': 6, 'train_loss': 0.09537059468527635, 'train_acc': 0.9685416666666666, 'val_loss': 0.08897094820675097, 'val_acc': 0.9725, 'epoch_time': 1.0729789733886719}, {'epoch': 7, 'train_loss': 0.07662524826824665, 'train_acc': 0.9758333333333333, 'val_loss': 0.06362920158885811, 'val_acc': 0.9775, 'epoch_time': 1.0736148357391357}, {'epoch': 8, 'train_loss': 0.057756171642492214, 'train_acc': 0.9835416666666666, 'val_loss': 0.054314000041861286, 'val_acc': 0.98, 'epoch_time': 1.0620698928833008}, {'epoch': 9, 'train_loss': 0.04689679195483525, 'train_acc': 0.9854166666666667, 'val_loss': 0.07109839172641698, 'val_acc': 0.9741666666666666, 'epoch_time': 1.1051781177520752}, {'epoch': 10, 'train_loss': 0.044364497885108, 'train_acc': 0.9845833333333334, 'val_loss': 0.05906270347584627, 'val_acc': 0.9775, 'epoch_time': 1.072648048400879}, {'epoch': 11, 'train_loss': 0.04169363598028819, 'train_acc': 0.98625, 'val_loss': 0.0643099848867247, 'val_acc': 0.9758333333333333, 'epoch_time': 1.0647659301757812}, {'epoch': 12, 'train_loss': 0.04270691720768809, 'train_acc': 0.985, 'val_loss': 0.050272714297630285, 'val_acc': 0.98, 'epoch_time': 1.0482571125030518}, {'epoch': 13, 'train_loss': 0.02525362730647127, 'train_acc': 0.9935416666666667, 'val_loss': 0.05951250307752114, 'val_acc': 0.9783333333333334, 'epoch_time': 1.0863192081451416}]"
MNIST_SGD_seed04,MNIST,SGD,4,0.985,25,25.46804690361023,1186.703125,1185.545546875,1.3364904722375387e-06,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.1342095498243967, 'train_acc': 0.6270833333333333, 'val_loss': 0.33700380042979594, 'val_acc': 0.9066666666666666, 'epoch_time': 1.0958242416381836}, {'epoch': 2, 'train_loss': 0.31792065729697544, 'train_acc': 0.8989583333333333, 'val_loss': 0.17765856024466062, 'val_acc': 0.9425, 'epoch_time': 1.0619776248931885}, {'epoch': 3, 'train_loss': 0.191360794454813, 'train_acc': 0.9454166666666667, 'val_loss': 0.12896177133447245, 'val_acc': 0.9591666666666666, 'epoch_time': 1.0571298599243164}, {'epoch': 4, 'train_loss': 0.13720868098239103, 'train_acc': 0.9604166666666667, 'val_loss': 0.11038602437627942, 'val_acc': 0.9616666666666667, 'epoch_time': 1.0369629859924316}, {'epoch': 5, 'train_loss': 0.10088482603430748, 'train_acc': 0.96875, 'val_loss': 0.09432205851925046, 'val_acc': 0.9683333333333334, 'epoch_time': 1.0383729934692383}, {'epoch': 6, 'train_loss': 0.08735179622968038, 'train_acc': 0.97375, 'val_loss': 0.08493596903587643, 'val_acc': 0.9691666666666666, 'epoch_time': 1.0224289894104004}, {'epoch': 7, 'train_loss': 0.067125548645854, 'train_acc': 0.978125, 'val_loss': 0.07875786104092472, 'val_acc': 0.9708333333333333, 'epoch_time': 1.0289573669433594}, {'epoch': 8, 'train_loss': 0.056748512045790754, 'train_acc': 0.9833333333333333, 'val_loss': 0.07029660340202482, 'val_acc': 0.9733333333333334, 'epoch_time': 1.0116851329803467}, {'epoch': 9, 'train_loss': 0.054092395128682254, 'train_acc': 0.9827083333333333, 'val_loss': 0.07219739155353684, 'val_acc': 0.9766666666666667, 'epoch_time': 1.0310420989990234}, {'epoch': 10, 'train_loss': 0.04348708513503274, 'train_acc': 0.9872916666666667, 'val_loss': 0.06088722083031347, 'val_acc': 0.9783333333333334, 'epoch_time': 1.0164179801940918}, {'epoch': 11, 'train_loss': 0.03892444582656026, 'train_acc': 0.9866666666666667, 'val_loss': 0.06138680867948815, 'val_acc': 0.9825, 'epoch_time': 1.036862850189209}, {'epoch': 12, 'train_loss': 0.03357756293689211, 'train_acc': 0.9885416666666667, 'val_loss': 0.05638023130105514, 'val_acc': 0.9791666666666666, 'epoch_time': 1.0305070877075195}, {'epoch': 13, 'train_loss': 0.03174511869748434, 'train_acc': 0.9889583333333334, 'val_loss': 0.052779053435905984, 'val_acc': 0.9808333333333333, 'epoch_time': 0.9795987606048584}, {'epoch': 14, 'train_loss': 0.02823242305467526, 'train_acc': 0.9889583333333334, 'val_loss': 0.04915326720985927, 'val_acc': 0.9825, 'epoch_time': 1.0073299407958984}, {'epoch': 15, 'train_loss': 0.02300953845338275, 'train_acc': 0.9920833333333333, 'val_loss': 0.05470186592030682, 'val_acc': 0.9833333333333333, 'epoch_time': 1.0498440265655518}, {'epoch': 16, 'train_loss': 0.02068406648778667, 'train_acc': 0.9935416666666667, 'val_loss': 0.06280234568801366, 'val_acc': 0.9766666666666667, 'epoch_time': 1.0661239624023438}, {'epoch': 17, 'train_loss': 0.014491621383155386, 'train_acc': 0.99625, 'val_loss': 0.05541780013836136, 'val_acc': 0.9833333333333333, 'epoch_time': 1.0485541820526123}, {'epoch': 18, 'train_loss': 0.014849030560192962, 'train_acc': 0.99625, 'val_loss': 0.062435344437529385, 'val_acc': 0.9816666666666667, 'epoch_time': 1.0371277332305908}, {'epoch': 19, 'train_loss': 0.017723180419610192, 'train_acc': 0.9941666666666666, 'val_loss': 0.05820452054276278, 'val_acc': 0.9833333333333333, 'epoch_time': 1.0134029388427734}, {'epoch': 20, 'train_loss': 0.012502102479338646, 'train_acc': 0.996875, 'val_loss': 0.059226032518046465, 'val_acc': 0.985, 'epoch_time': 0.9854788780212402}, {'epoch': 21, 'train_loss': 0.012116334153106437, 'train_acc': 0.9954166666666666, 'val_loss': 0.06859335413901135, 'val_acc': 0.98, 'epoch_time': 0.9811139106750488}, {'epoch': 22, 'train_loss': 0.010064156400815894, 'train_acc': 0.99625, 'val_loss': 0.05325352225918323, 'val_acc': 0.9808333333333333, 'epoch_time': 0.9874851703643799}, {'epoch': 23, 'train_loss': 0.01349208173342049, 'train_acc': 0.995, 'val_loss': 0.0676336661471348, 'val_acc': 0.9791666666666666, 'epoch_time': 1.0144641399383545}, {'epoch': 24, 'train_loss': 0.00871443913007776, 'train_acc': 0.9979166666666667, 'val_loss': 0.06256047786385018, 'val_acc': 0.9808333333333333, 'epoch_time': 1.018669843673706}, {'epoch': 25, 'train_loss': 0.009869712301685164, 'train_acc': 0.9979166666666667, 'val_loss': 0.0694507188531325, 'val_acc': 0.9791666666666666, 'epoch_time': 0.9778239727020264}]"
MNIST_SGD_seed05,MNIST,SGD,5,0.9766666666666667,23,23.014537811279297,1189.046875,1187.9978770380435,1.3414513638849805e-06,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.1727857895692189, 'train_acc': 0.625625, 'val_loss': 0.34858428569216476, 'val_acc': 0.8916666666666667, 'epoch_time': 1.0599877834320068}, {'epoch': 2, 'train_loss': 0.2834073782960574, 'train_acc': 0.9166666666666666, 'val_loss': 0.18743519092860975, 'val_acc': 0.9408333333333333, 'epoch_time': 0.9921529293060303}, {'epoch': 3, 'train_loss': 0.1649493774274985, 'train_acc': 0.953125, 'val_loss': 0.181714231442464, 'val_acc': 0.95, 'epoch_time': 1.0161688327789307}, {'epoch': 4, 'train_loss': 0.11974375595649084, 'train_acc': 0.9652083333333333, 'val_loss': 0.14528400617602624, 'val_acc': 0.9508333333333333, 'epoch_time': 1.0126349925994873}, {'epoch': 5, 'train_loss': 0.10191389200588068, 'train_acc': 0.9677083333333333, 'val_loss': 0.10547794931029018, 'val_acc': 0.9641666666666666, 'epoch_time': 0.9907510280609131}, {'epoch': 6, 'train_loss': 0.08616442469259103, 'train_acc': 0.9727083333333333, 'val_loss': 0.11721589269214555, 'val_acc': 0.9633333333333334, 'epoch_time': 0.9995687007904053}, {'epoch': 7, 'train_loss': 0.06667369241515796, 'train_acc': 0.9795833333333334, 'val_loss': 0.10618722914276939, 'val_acc': 0.9641666666666666, 'epoch_time': 0.9857358932495117}, {'epoch': 8, 'train_loss': 0.053140737699965634, 'train_acc': 0.9839583333333334, 'val_loss': 0.09448645567815554, 'val_acc': 0.9666666666666667, 'epoch_time': 0.9817547798156738}, {'epoch': 9, 'train_loss': 0.0553279473943015, 'train_acc': 0.9825, 'val_loss': 0.09112861786821955, 'val_acc': 0.9708333333333333, 'epoch_time': 1.0324339866638184}, {'epoch': 10, 'train_loss': 0.04540050060798725, 'train_acc': 0.985625, 'val_loss': 0.09063003913156296, 'val_acc': 0.9708333333333333, 'epoch_time': 0.9759039878845215}, {'epoch': 11, 'train_loss': 0.03437571081643303, 'train_acc': 0.989375, 'val_loss': 0.11277657933533192, 'val_acc': 0.97, 'epoch_time': 1.009045124053955}, {'epoch': 12, 'train_loss': 0.03304186392885943, 'train_acc': 0.99125, 'val_loss': 0.0914122260812866, 'val_acc': 0.9741666666666666, 'epoch_time': 1.001316785812378}, {'epoch': 13, 'train_loss': 0.027728776847943663, 'train_acc': 0.9920833333333333, 'val_loss': 0.1025200443538396, 'val_acc': 0.9708333333333333, 'epoch_time': 1.0304889678955078}, {'epoch': 14, 'train_loss': 0.02257796577954044, 'train_acc': 0.99375, 'val_loss': 0.09318877255397015, 'val_acc': 0.975, 'epoch_time': 0.9955172538757324}, {'epoch': 15, 'train_loss': 0.023714475561088574, 'train_acc': 0.993125, 'val_loss': 0.09057357103416794, 'val_acc': 0.9741666666666666, 'epoch_time': 0.9899661540985107}, {'epoch': 16, 'train_loss': 0.019371643407891194, 'train_acc': 0.9925, 'val_loss': 0.09738095170867286, 'val_acc': 0.9741666666666666, 'epoch_time': 1.0412678718566895}, {'epoch': 17, 'train_loss': 0.016685352843099584, 'train_acc': 0.9947916666666666, 'val_loss': 0.088202481072298, 'val_acc': 0.9758333333333333, 'epoch_time': 1.0461549758911133}, {'epoch': 18, 'train_loss': 0.017208126837698123, 'train_acc': 0.9941666666666666, 'val_loss': 0.0839994135864177, 'val_acc': 0.9766666666666667, 'epoch_time': 1.0448989868164062}, {'epoch': 19, 'train_loss': 0.016869378071278335, 'train_acc': 0.9939583333333334, 'val_loss': 0.1030612618564383, 'val_acc': 0.9691666666666666, 'epoch_time': 1.006105899810791}, {'epoch': 20, 'train_loss': 0.012456215129544338, 'train_acc': 0.9958333333333333, 'val_loss': 0.1075597790216929, 'val_acc': 0.9691666666666666, 'epoch_time': 0.984807014465332}, {'epoch': 21, 'train_loss': 0.009970512409539273, 'train_acc': 0.9975, 'val_loss': 0.10071581292064175, 'val_acc': 0.9733333333333334, 'epoch_time': 0.9975459575653076}, {'epoch': 22, 'train_loss': 0.006789793509912366, 'train_acc': 0.998125, 'val_loss': 0.07790333748868618, 'val_acc': 0.9766666666666667, 'epoch_time': 0.9841609001159668}, {'epoch': 23, 'train_loss': 0.011772481323375055, 'train_acc': 0.99625, 'val_loss': 0.0935584644811522, 'val_acc': 0.9716666666666667, 'epoch_time': 1.0156610012054443}]"
MNIST_SGD_seed06,MNIST,SGD,6,0.9808333333333333,15,14.874813079833984,1191.265625,1190.5536458333333,1.3910724354472037e-06,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.1240941635767618, 'train_acc': 0.64375, 'val_loss': 0.3629288900839655, 'val_acc': 0.8858333333333334, 'epoch_time': 1.0699830055236816}, {'epoch': 2, 'train_loss': 0.328185063401858, 'train_acc': 0.900625, 'val_loss': 0.15696007444670326, 'val_acc': 0.9583333333333334, 'epoch_time': 1.0519130229949951}, {'epoch': 3, 'train_loss': 0.18721414705117542, 'train_acc': 0.94375, 'val_loss': 0.1599878629571513, 'val_acc': 0.9508333333333333, 'epoch_time': 0.9907529354095459}, {'epoch': 4, 'train_loss': 0.14318534066279728, 'train_acc': 0.9610416666666667, 'val_loss': 0.09606568936846759, 'val_acc': 0.97, 'epoch_time': 1.033154010772705}, {'epoch': 5, 'train_loss': 0.10401886162658533, 'train_acc': 0.9695833333333334, 'val_loss': 0.09598666213844952, 'val_acc': 0.9691666666666666, 'epoch_time': 1.0053861141204834}, {'epoch': 6, 'train_loss': 0.09180224113166333, 'train_acc': 0.970625, 'val_loss': 0.0944299959626637, 'val_acc': 0.9733333333333334, 'epoch_time': 0.9836258888244629}, {'epoch': 7, 'train_loss': 0.0808255502829949, 'train_acc': 0.975625, 'val_loss': 0.07755070513016299, 'val_acc': 0.9708333333333333, 'epoch_time': 1.035409688949585}, {'epoch': 8, 'train_loss': 0.06424414784026643, 'train_acc': 0.980625, 'val_loss': 0.06900795078591297, 'val_acc': 0.975, 'epoch_time': 0.979773998260498}, {'epoch': 9, 'train_loss': 0.05264919929827253, 'train_acc': 0.9833333333333333, 'val_loss': 0.07067592775351123, 'val_acc': 0.9766666666666667, 'epoch_time': 0.9831879138946533}, {'epoch': 10, 'train_loss': 0.04453856226677696, 'train_acc': 0.9879166666666667, 'val_loss': 0.06206518240076931, 'val_acc': 0.9808333333333333, 'epoch_time': 1.0090579986572266}, {'epoch': 11, 'train_loss': 0.03631188484840095, 'train_acc': 0.9895833333333334, 'val_loss': 0.08144300783935346, 'val_acc': 0.9766666666666667, 'epoch_time': 0.9890120029449463}, {'epoch': 12, 'train_loss': 0.03222448105613391, 'train_acc': 0.989375, 'val_loss': 0.06874492492428735, 'val_acc': 0.98, 'epoch_time': 0.9941082000732422}, {'epoch': 13, 'train_loss': 0.03141532636092355, 'train_acc': 0.9910416666666667, 'val_loss': 0.05955148632883241, 'val_acc': 0.9791666666666666, 'epoch_time': 0.9941036701202393}, {'epoch': 14, 'train_loss': 0.024515865825427075, 'train_acc': 0.9925, 'val_loss': 0.06021133055420298, 'val_acc': 0.9766666666666667, 'epoch_time': 0.9678599834442139}, {'epoch': 15, 'train_loss': 0.028186064849918088, 'train_acc': 0.9914583333333333, 'val_loss': 0.05874186038578812, 'val_acc': 0.9775, 'epoch_time': 0.9817140102386475}]"
MNIST_SGD_seed07,MNIST,SGD,7,0.9816666666666667,17,17.125597953796387,1192.921875,1192.2788373161766,1.503790016990751e-06,421642,simple,1,"[{'epoch': 1, 'train_loss': 1.1601493257284163, 'train_acc': 0.6295833333333334, 'val_loss': 0.4139780049261294, 'val_acc': 0.8675, 'epoch_time': 1.0008609294891357}, {'epoch': 2, 'train_loss': 0.31786534150441487, 'train_acc': 0.9022916666666667, 'val_loss': 0.20273651810068832, 'val_acc': 0.945, 'epoch_time': 1.0329060554504395}, {'epoch': 3, 'train_loss': 0.17725222324331602, 'train_acc': 0.9483333333333334, 'val_loss': 0.18871394976189262, 'val_acc': 0.9416666666666667, 'epoch_time': 1.019885778427124}, {'epoch': 4, 'train_loss': 0.12898126284281414, 'train_acc': 0.958125, 'val_loss': 0.12942896900992645, 'val_acc': 0.9608333333333333, 'epoch_time': 1.0153207778930664}, {'epoch': 5, 'train_loss': 0.10618168758849303, 'train_acc': 0.9677083333333333, 'val_loss': 0.10463375764849939, 'val_acc': 0.9691666666666666, 'epoch_time': 1.0049328804016113}, {'epoch': 6, 'train_loss': 0.08897271352509657, 'train_acc': 0.9720833333333333, 'val_loss': 0.10858861180512529, 'val_acc': 0.9675, 'epoch_time': 1.0105149745941162}, {'epoch': 7, 'train_loss': 0.09273772103091081, 'train_acc': 0.9714583333333333, 'val_loss': 0.09442103124762836, 'val_acc': 0.97, 'epoch_time': 1.0312650203704834}, {'epoch': 8, 'train_loss': 0.05825579712788264, 'train_acc': 0.9814583333333333, 'val_loss': 0.0788483366762337, 'val_acc': 0.9766666666666667, 'epoch_time': 0.972445011138916}, {'epoch': 9, 'train_loss': 0.052193145503600435, 'train_acc': 0.9845833333333334, 'val_loss': 0.08114777387757051, 'val_acc': 0.9775, 'epoch_time': 1.014112949371338}, {'epoch': 10, 'train_loss': 0.041403567660599945, 'train_acc': 0.9883333333333333, 'val_loss': 0.07919375319033861, 'val_acc': 0.9791666666666666, 'epoch_time': 0.9887747764587402}, {'epoch': 11, 'train_loss': 0.03726891839255889, 'train_acc': 0.9889583333333334, 'val_loss': 0.0720132919714639, 'val_acc': 0.9775, 'epoch_time': 1.0299339294433594}, {'epoch': 12, 'train_loss': 0.0255835630868872, 'train_acc': 0.993125, 'val_loss': 0.06970272350468133, 'val_acc': 0.9816666666666667, 'epoch_time': 0.9843270778656006}, {'epoch': 13, 'train_loss': 0.02408510287757963, 'train_acc': 0.9933333333333333, 'val_loss': 0.0677164463130267, 'val_acc': 0.9808333333333333, 'epoch_time': 1.0137498378753662}, {'epoch': 14, 'train_loss': 0.024194543627090753, 'train_acc': 0.993125, 'val_loss': 0.08345665243503295, 'val_acc': 0.9766666666666667, 'epoch_time': 1.0526978969573975}, {'epoch': 15, 'train_loss': 0.023520319915066163, 'train_acc': 0.99375, 'val_loss': 0.08517328007636886, 'val_acc': 0.975, 'epoch_time': 1.0257930755615234}, {'epoch': 16, 'train_loss': 0.020885433475486933, 'train_acc': 0.9935416666666667, 'val_loss': 0.07857944071292877, 'val_acc': 0.9775, 'epoch_time': 1.0627927780151367}, {'epoch': 17, 'train_loss': 0.01777160621713847, 'train_acc': 0.995, 'val_loss': 0.07430734504994593, 'val_acc': 0.98, 'epoch_time': 1.0411922931671143}]"
