experiment_id,dataset,optimizer,seed,epoch,train_loss,train_acc,val_loss,val_acc,epoch_time
MNIST_SGD_seed02,MNIST,SGD,2,7,0.07536997369180123,0.97625,0.10985373558574602,0.9616666666666667,1.0366127490997314
MNIST_SGD_seed02,MNIST,SGD,2,8,0.06269696141282717,0.9814583333333333,0.09934974130929301,0.965,1.032228946685791
MNIST_SGD_seed02,MNIST,SGD,2,9,0.053110836365570624,0.9833333333333333,0.10362320079615242,0.9675,1.034862756729126
MNIST_SGD_seed02,MNIST,SGD,2,10,0.04483893742784858,0.9877083333333333,0.10873851018320572,0.9666666666666667,1.0129389762878418
MNIST_SGD_seed02,MNIST,SGD,2,11,0.03869761895388365,0.988125,0.10937728125013803,0.9683333333333334,1.0057499408721924
MNIST_SGD_seed03,MNIST,SGD,3,1,1.133861012061437,0.6408333333333334,0.33756852855807856,0.9033333333333333,1.0551223754882812
MNIST_SGD_seed03,MNIST,SGD,3,2,0.2866395150621732,0.91125,0.1462026510975863,0.9608333333333333,1.0932259559631348
MNIST_SGD_seed03,MNIST,SGD,3,3,0.18468372066815694,0.944375,0.11595372051784866,0.9583333333333334,1.0739860534667969
MNIST_SGD_seed03,MNIST,SGD,3,4,0.1413111534466346,0.9575,0.08748435562378482,0.9733333333333334,1.0261671543121338
MNIST_SGD_seed03,MNIST,SGD,3,5,0.10513992860913277,0.9677083333333333,0.08324133506730984,0.9733333333333334,1.025846004486084
MNIST_SGD_seed03,MNIST,SGD,3,6,0.09537059468527635,0.9685416666666666,0.08897094820675097,0.9725,1.0729789733886719
MNIST_SGD_seed03,MNIST,SGD,3,7,0.07662524826824665,0.9758333333333333,0.06362920158885811,0.9775,1.0736148357391357
MNIST_SGD_seed03,MNIST,SGD,3,8,0.057756171642492214,0.9835416666666666,0.054314000041861286,0.98,1.0620698928833008
MNIST_SGD_seed03,MNIST,SGD,3,9,0.04689679195483525,0.9854166666666667,0.07109839172641698,0.9741666666666666,1.1051781177520752
MNIST_SGD_seed03,MNIST,SGD,3,10,0.044364497885108,0.9845833333333334,0.05906270347584627,0.9775,1.072648048400879
MNIST_SGD_seed03,MNIST,SGD,3,11,0.04169363598028819,0.98625,0.0643099848867247,0.9758333333333333,1.0647659301757812
MNIST_SGD_seed03,MNIST,SGD,3,12,0.04270691720768809,0.985,0.050272714297630285,0.98,1.0482571125030518
MNIST_SGD_seed03,MNIST,SGD,3,13,0.02525362730647127,0.9935416666666667,0.05951250307752114,0.9783333333333334,1.0863192081451416
MNIST_SGD_seed04,MNIST,SGD,4,1,1.1342095498243967,0.6270833333333333,0.33700380042979594,0.9066666666666666,1.0958242416381836
MNIST_SGD_seed04,MNIST,SGD,4,2,0.31792065729697544,0.8989583333333333,0.17765856024466062,0.9425,1.0619776248931885
MNIST_SGD_seed04,MNIST,SGD,4,3,0.191360794454813,0.9454166666666667,0.12896177133447245,0.9591666666666666,1.0571298599243164
MNIST_SGD_seed04,MNIST,SGD,4,4,0.13720868098239103,0.9604166666666667,0.11038602437627942,0.9616666666666667,1.0369629859924316
MNIST_SGD_seed04,MNIST,SGD,4,5,0.10088482603430748,0.96875,0.09432205851925046,0.9683333333333334,1.0383729934692383
MNIST_SGD_seed04,MNIST,SGD,4,6,0.08735179622968038,0.97375,0.08493596903587643,0.9691666666666666,1.0224289894104004
MNIST_SGD_seed04,MNIST,SGD,4,7,0.067125548645854,0.978125,0.07875786104092472,0.9708333333333333,1.0289573669433594
MNIST_SGD_seed04,MNIST,SGD,4,8,0.056748512045790754,0.9833333333333333,0.07029660340202482,0.9733333333333334,1.0116851329803467
MNIST_SGD_seed04,MNIST,SGD,4,9,0.054092395128682254,0.9827083333333333,0.07219739155353684,0.9766666666666667,1.0310420989990234
MNIST_SGD_seed04,MNIST,SGD,4,10,0.04348708513503274,0.9872916666666667,0.06088722083031347,0.9783333333333334,1.0164179801940918
MNIST_SGD_seed04,MNIST,SGD,4,11,0.03892444582656026,0.9866666666666667,0.06138680867948815,0.9825,1.036862850189209
MNIST_SGD_seed04,MNIST,SGD,4,12,0.03357756293689211,0.9885416666666667,0.05638023130105514,0.9791666666666666,1.0305070877075195
MNIST_SGD_seed04,MNIST,SGD,4,13,0.03174511869748434,0.9889583333333334,0.052779053435905984,0.9808333333333333,0.9795987606048584
MNIST_SGD_seed04,MNIST,SGD,4,14,0.02823242305467526,0.9889583333333334,0.04915326720985927,0.9825,1.0073299407958984
MNIST_SGD_seed04,MNIST,SGD,4,15,0.02300953845338275,0.9920833333333333,0.05470186592030682,0.9833333333333333,1.0498440265655518
MNIST_SGD_seed04,MNIST,SGD,4,16,0.02068406648778667,0.9935416666666667,0.06280234568801366,0.9766666666666667,1.0661239624023438
MNIST_SGD_seed04,MNIST,SGD,4,17,0.014491621383155386,0.99625,0.05541780013836136,0.9833333333333333,1.0485541820526123
MNIST_SGD_seed04,MNIST,SGD,4,18,0.014849030560192962,0.99625,0.062435344437529385,0.9816666666666667,1.0371277332305908
MNIST_SGD_seed04,MNIST,SGD,4,19,0.017723180419610192,0.9941666666666666,0.05820452054276278,0.9833333333333333,1.0134029388427734
MNIST_SGD_seed04,MNIST,SGD,4,20,0.012502102479338646,0.996875,0.059226032518046465,0.985,0.9854788780212402
MNIST_SGD_seed04,MNIST,SGD,4,21,0.012116334153106437,0.9954166666666666,0.06859335413901135,0.98,0.9811139106750488
MNIST_SGD_seed04,MNIST,SGD,4,22,0.010064156400815894,0.99625,0.05325352225918323,0.9808333333333333,0.9874851703643799
MNIST_SGD_seed04,MNIST,SGD,4,23,0.01349208173342049,0.995,0.0676336661471348,0.9791666666666666,1.0144641399383545
MNIST_SGD_seed04,MNIST,SGD,4,24,0.00871443913007776,0.9979166666666667,0.06256047786385018,0.9808333333333333,1.018669843673706
MNIST_SGD_seed04,MNIST,SGD,4,25,0.009869712301685164,0.9979166666666667,0.0694507188531325,0.9791666666666666,0.9778239727020264
MNIST_SGD_seed05,MNIST,SGD,5,1,1.1727857895692189,0.625625,0.34858428569216476,0.8916666666666667,1.0599877834320068
MNIST_SGD_seed05,MNIST,SGD,5,2,0.2834073782960574,0.9166666666666666,0.18743519092860975,0.9408333333333333,0.9921529293060303
MNIST_SGD_seed05,MNIST,SGD,5,3,0.1649493774274985,0.953125,0.181714231442464,0.95,1.0161688327789307
MNIST_SGD_seed05,MNIST,SGD,5,4,0.11974375595649084,0.9652083333333333,0.14528400617602624,0.9508333333333333,1.0126349925994873
MNIST_SGD_seed05,MNIST,SGD,5,5,0.10191389200588068,0.9677083333333333,0.10547794931029018,0.9641666666666666,0.9907510280609131
MNIST_SGD_seed05,MNIST,SGD,5,6,0.08616442469259103,0.9727083333333333,0.11721589269214555,0.9633333333333334,0.9995687007904053
MNIST_SGD_seed05,MNIST,SGD,5,7,0.06667369241515796,0.9795833333333334,0.10618722914276939,0.9641666666666666,0.9857358932495117
MNIST_SGD_seed05,MNIST,SGD,5,8,0.053140737699965634,0.9839583333333334,0.09448645567815554,0.9666666666666667,0.9817547798156738
MNIST_SGD_seed05,MNIST,SGD,5,9,0.0553279473943015,0.9825,0.09112861786821955,0.9708333333333333,1.0324339866638184
MNIST_SGD_seed05,MNIST,SGD,5,10,0.04540050060798725,0.985625,0.09063003913156296,0.9708333333333333,0.9759039878845215
MNIST_SGD_seed05,MNIST,SGD,5,11,0.03437571081643303,0.989375,0.11277657933533192,0.97,1.009045124053955
MNIST_SGD_seed05,MNIST,SGD,5,12,0.03304186392885943,0.99125,0.0914122260812866,0.9741666666666666,1.001316785812378
MNIST_SGD_seed05,MNIST,SGD,5,13,0.027728776847943663,0.9920833333333333,0.1025200443538396,0.9708333333333333,1.0304889678955078
MNIST_SGD_seed05,MNIST,SGD,5,14,0.02257796577954044,0.99375,0.09318877255397015,0.975,0.9955172538757324
MNIST_SGD_seed05,MNIST,SGD,5,15,0.023714475561088574,0.993125,0.09057357103416794,0.9741666666666666,0.9899661540985107
MNIST_SGD_seed05,MNIST,SGD,5,16,0.019371643407891194,0.9925,0.09738095170867286,0.9741666666666666,1.0412678718566895
MNIST_SGD_seed05,MNIST,SGD,5,17,0.016685352843099584,0.9947916666666666,0.088202481072298,0.9758333333333333,1.0461549758911133
MNIST_SGD_seed05,MNIST,SGD,5,18,0.017208126837698123,0.9941666666666666,0.0839994135864177,0.9766666666666667,1.0448989868164062
MNIST_SGD_seed05,MNIST,SGD,5,19,0.016869378071278335,0.9939583333333334,0.1030612618564383,0.9691666666666666,1.006105899810791
MNIST_SGD_seed05,MNIST,SGD,5,20,0.012456215129544338,0.9958333333333333,0.1075597790216929,0.9691666666666666,0.984807014465332
MNIST_SGD_seed05,MNIST,SGD,5,21,0.009970512409539273,0.9975,0.10071581292064175,0.9733333333333334,0.9975459575653076
MNIST_SGD_seed05,MNIST,SGD,5,22,0.006789793509912366,0.998125,0.07790333748868618,0.9766666666666667,0.9841609001159668
MNIST_SGD_seed05,MNIST,SGD,5,23,0.011772481323375055,0.99625,0.0935584644811522,0.9716666666666667,1.0156610012054443
MNIST_SGD_seed06,MNIST,SGD,6,1,1.1240941635767618,0.64375,0.3629288900839655,0.8858333333333334,1.0699830055236816
MNIST_SGD_seed06,MNIST,SGD,6,2,0.328185063401858,0.900625,0.15696007444670326,0.9583333333333334,1.0519130229949951
MNIST_SGD_seed06,MNIST,SGD,6,3,0.18721414705117542,0.94375,0.1599878629571513,0.9508333333333333,0.9907529354095459
MNIST_SGD_seed06,MNIST,SGD,6,4,0.14318534066279728,0.9610416666666667,0.09606568936846759,0.97,1.033154010772705
MNIST_SGD_seed06,MNIST,SGD,6,5,0.10401886162658533,0.9695833333333334,0.09598666213844952,0.9691666666666666,1.0053861141204834
MNIST_SGD_seed06,MNIST,SGD,6,6,0.09180224113166333,0.970625,0.0944299959626637,0.9733333333333334,0.9836258888244629
MNIST_SGD_seed06,MNIST,SGD,6,7,0.0808255502829949,0.975625,0.07755070513016299,0.9708333333333333,1.035409688949585
MNIST_SGD_seed06,MNIST,SGD,6,8,0.06424414784026643,0.980625,0.06900795078591297,0.975,0.979773998260498
MNIST_SGD_seed06,MNIST,SGD,6,9,0.05264919929827253,0.9833333333333333,0.07067592775351123,0.9766666666666667,0.9831879138946533
MNIST_SGD_seed06,MNIST,SGD,6,10,0.04453856226677696,0.9879166666666667,0.06206518240076931,0.9808333333333333,1.0090579986572266
MNIST_SGD_seed06,MNIST,SGD,6,11,0.03631188484840095,0.9895833333333334,0.08144300783935346,0.9766666666666667,0.9890120029449463
MNIST_SGD_seed06,MNIST,SGD,6,12,0.03222448105613391,0.989375,0.06874492492428735,0.98,0.9941082000732422
MNIST_SGD_seed06,MNIST,SGD,6,13,0.03141532636092355,0.9910416666666667,0.05955148632883241,0.9791666666666666,0.9941036701202393
MNIST_SGD_seed06,MNIST,SGD,6,14,0.024515865825427075,0.9925,0.06021133055420298,0.9766666666666667,0.9678599834442139
MNIST_SGD_seed06,MNIST,SGD,6,15,0.028186064849918088,0.9914583333333333,0.05874186038578812,0.9775,0.9817140102386475
MNIST_SGD_seed07,MNIST,SGD,7,1,1.1601493257284163,0.6295833333333334,0.4139780049261294,0.8675,1.0008609294891357
MNIST_SGD_seed07,MNIST,SGD,7,2,0.31786534150441487,0.9022916666666667,0.20273651810068832,0.945,1.0329060554504395
MNIST_SGD_seed07,MNIST,SGD,7,3,0.17725222324331602,0.9483333333333334,0.18871394976189262,0.9416666666666667,1.019885778427124
MNIST_SGD_seed07,MNIST,SGD,7,4,0.12898126284281414,0.958125,0.12942896900992645,0.9608333333333333,1.0153207778930664
MNIST_SGD_seed07,MNIST,SGD,7,5,0.10618168758849303,0.9677083333333333,0.10463375764849939,0.9691666666666666,1.0049328804016113
MNIST_SGD_seed07,MNIST,SGD,7,6,0.08897271352509657,0.9720833333333333,0.10858861180512529,0.9675,1.0105149745941162
MNIST_SGD_seed07,MNIST,SGD,7,7,0.09273772103091081,0.9714583333333333,0.09442103124762836,0.97,1.0312650203704834
MNIST_SGD_seed07,MNIST,SGD,7,8,0.05825579712788264,0.9814583333333333,0.0788483366762337,0.9766666666666667,0.972445011138916
MNIST_SGD_seed07,MNIST,SGD,7,9,0.052193145503600435,0.9845833333333334,0.08114777387757051,0.9775,1.014112949371338
MNIST_SGD_seed07,MNIST,SGD,7,10,0.041403567660599945,0.9883333333333333,0.07919375319033861,0.9791666666666666,0.9887747764587402
MNIST_SGD_seed07,MNIST,SGD,7,11,0.03726891839255889,0.9889583333333334,0.0720132919714639,0.9775,1.0299339294433594
MNIST_SGD_seed07,MNIST,SGD,7,12,0.0255835630868872,0.993125,0.06970272350468133,0.9816666666666667,0.9843270778656006
MNIST_SGD_seed07,MNIST,SGD,7,13,0.02408510287757963,0.9933333333333333,0.0677164463130267,0.9808333333333333,1.0137498378753662
MNIST_SGD_seed07,MNIST,SGD,7,14,0.024194543627090753,0.993125,0.08345665243503295,0.9766666666666667,1.0526978969573975
MNIST_SGD_seed07,MNIST,SGD,7,15,0.023520319915066163,0.99375,0.08517328007636886,0.975,1.0257930755615234
MNIST_SGD_seed07,MNIST,SGD,7,16,0.020885433475486933,0.9935416666666667,0.07857944071292877,0.9775,1.0627927780151367
MNIST_SGD_seed07,MNIST,SGD,7,17,0.01777160621713847,0.995,0.07430734504994593,0.98,1.0411922931671143
MNIST_SGD_seed08,MNIST,SGD,8,1,1.0875783550739289,0.6379166666666667,0.3467068358471519,0.9,1.0168187618255615
MNIST_SGD_seed08,MNIST,SGD,8,2,0.28863551110029223,0.90875,0.20517654834609284,0.9316666666666666,0.9833121299743652
MNIST_SGD_seed08,MNIST,SGD,8,3,0.1785742696126302,0.944375,0.18170395513114176,0.9483333333333334,1.0048482418060303
MNIST_SGD_seed08,MNIST,SGD,8,4,0.1308638106038173,0.9629166666666666,0.14307518440641856,0.96,0.996938943862915
MNIST_SGD_seed08,MNIST,SGD,8,5,0.10730266210933527,0.9654166666666667,0.12831860663075195,0.9591666666666666,1.0237812995910645
MNIST_SGD_seed08,MNIST,SGD,8,6,0.0835527695218722,0.9729166666666667,0.1438004533319097,0.9625,0.9990339279174805
MNIST_SGD_seed08,MNIST,SGD,8,7,0.07300567763547103,0.9785416666666666,0.13105038131930327,0.9658333333333333,1.004621982574463
MNIST_SGD_seed08,MNIST,SGD,8,8,0.055678054578602316,0.9845833333333334,0.11638030400009532,0.9691666666666666,1.0008656978607178
MNIST_SGD_seed08,MNIST,SGD,8,9,0.0459267603730162,0.9860416666666667,0.1376669144159869,0.965,1.0204927921295166
MNIST_SGD_seed08,MNIST,SGD,8,10,0.05590927188595136,0.9810416666666667,0.12443021108935538,0.9733333333333334,1.0256781578063965
MNIST_SGD_seed08,MNIST,SGD,8,11,0.03465565415409704,0.9895833333333334,0.13472489234501203,0.9675,1.018923044204712
MNIST_SGD_seed08,MNIST,SGD,8,12,0.033425893642318745,0.9872916666666667,0.1101574826201326,0.9725,0.9762787818908691
MNIST_SGD_seed08,MNIST,SGD,8,13,0.026569287593786916,0.9933333333333333,0.12552280108885547,0.9683333333333334,1.0077381134033203
MNIST_SGD_seed08,MNIST,SGD,8,14,0.021738718583558997,0.9935416666666667,0.1224089474907439,0.9741666666666666,1.0085391998291016
MNIST_SGD_seed08,MNIST,SGD,8,15,0.016999208878260105,0.9952083333333334,0.11661334176498808,0.975,1.009706974029541
MNIST_SGD_seed08,MNIST,SGD,8,16,0.02223092417155082,0.9929166666666667,0.12143169676786975,0.975,1.0185632705688477
MNIST_SGD_seed08,MNIST,SGD,8,17,0.018123512415913864,0.9960416666666667,0.12003051000647247,0.9733333333333334,1.0244243144989014
MNIST_SGD_seed08,MNIST,SGD,8,18,0.014814654059397678,0.9952083333333334,0.12250405986254152,0.9708333333333333,1.0094680786132812
MNIST_SGD_seed08,MNIST,SGD,8,19,0.012685186501281956,0.9970833333333333,0.11896002481348421,0.9716666666666667,1.0356111526489258
MNIST_SGD_seed08,MNIST,SGD,8,20,0.014854585484135896,0.995,0.11387952187980868,0.9725,1.0321130752563477
MNIST_SGD_seed09,MNIST,SGD,9,1,1.083581625421842,0.6577083333333333,0.34246493091708735,0.8975,1.048785924911499
MNIST_SGD_seed09,MNIST,SGD,9,2,0.28853972524404525,0.9114583333333334,0.21662831816234088,0.9266666666666666,1.0443787574768066
MNIST_SGD_seed09,MNIST,SGD,9,3,0.17884595930576325,0.9454166666666667,0.14428808971455223,0.9533333333333334,0.9798939228057861
MNIST_SGD_seed09,MNIST,SGD,9,4,0.12778551598389942,0.9589583333333334,0.11813994693128686,0.965,1.0173859596252441
MNIST_SGD_seed09,MNIST,SGD,9,5,0.10418903183192015,0.9683333333333334,0.13581502839530768,0.9625,0.9746840000152588
MNIST_SGD_seed09,MNIST,SGD,9,6,0.0782329403484861,0.9758333333333333,0.10217455519657385,0.9691666666666666,1.0338590145111084
MNIST_SGD_seed09,MNIST,SGD,9,7,0.06569951669623454,0.9802083333333333,0.10845646727830172,0.9683333333333334,0.9681129455566406
MNIST_SGD_seed09,MNIST,SGD,9,8,0.06587493437031905,0.9785416666666666,0.08344802922128063,0.9775,1.008188009262085
MNIST_SGD_seed09,MNIST,SGD,9,9,0.04645122013365229,0.9860416666666667,0.07963439969247893,0.9708333333333333,1.000319004058838
MNIST_SGD_seed09,MNIST,SGD,9,10,0.035973012826095024,0.989375,0.07727897525029748,0.9766666666666667,1.0311319828033447
MNIST_SGD_seed09,MNIST,SGD,9,11,0.034222699323048195,0.989375,0.08279648124191322,0.9725,0.9680531024932861
MNIST_SGD_seed09,MNIST,SGD,9,12,0.030108265578746796,0.990625,0.080708391033113,0.9766666666666667,0.9826869964599609
MNIST_SGD_seed09,MNIST,SGD,9,13,0.031348522050927086,0.9897916666666666,0.0726534016185293,0.9766666666666667,0.9917237758636475
MNIST_SGD_seed10,MNIST,SGD,10,1,1.1592804372310639,0.6275,0.3555327928379962,0.8866666666666667,1.046842098236084
MNIST_SGD_seed10,MNIST,SGD,10,2,0.31399039675792056,0.90625,0.20922120542902695,0.935,1.019683837890625
MNIST_SGD_seed10,MNIST,SGD,10,3,0.19036769529183706,0.9422916666666666,0.14703174190301643,0.9533333333333334,1.0184760093688965
MNIST_SGD_seed10,MNIST,SGD,10,4,0.13483382180333137,0.96,0.1173729555387246,0.9633333333333334,1.0182278156280518
MNIST_SGD_seed10,MNIST,SGD,10,5,0.10408737028638522,0.9679166666666666,0.09970815303294282,0.97,1.0040380954742432
MNIST_SGD_seed10,MNIST,SGD,10,6,0.08154027792314689,0.9766666666666667,0.08961730656263076,0.9741666666666666,1.0105297565460205
MNIST_SGD_seed10,MNIST,SGD,10,7,0.07021327198793491,0.9789583333333334,0.09663696013587086,0.9683333333333334,0.9823920726776123
MNIST_SGD_seed10,MNIST,SGD,10,8,0.060805602148175236,0.9833333333333333,0.08864290605446226,0.9725,0.9776151180267334
MNIST_SGD_seed10,MNIST,SGD,10,9,0.05916331260154645,0.980625,0.07982315936763036,0.9758333333333333,0.9900798797607422
MNIST_SGD_seed10,MNIST,SGD,10,10,0.05135760373125474,0.9847916666666666,0.07784349922286837,0.9758333333333333,1.0091111660003662
MNIST_SGD_seed10,MNIST,SGD,10,11,0.043965878076851365,0.9845833333333334,0.07212535786981646,0.9775,1.0041859149932861
MNIST_SGD_seed10,MNIST,SGD,10,12,0.03579023130548497,0.9879166666666667,0.09233174995078068,0.9741666666666666,1.0006451606750488
MNIST_SGD_seed10,MNIST,SGD,10,13,0.03234037215511004,0.9891666666666666,0.07994617625923925,0.975,0.979759693145752
MNIST_SGD_seed10,MNIST,SGD,10,14,0.026190817531508703,0.9914583333333333,0.07939813838119765,0.9733333333333334,0.9680571556091309
MNIST_SGD_seed10,MNIST,SGD,10,15,0.02039045211703827,0.9941666666666666,0.0709065349196623,0.9775,1.0101301670074463
MNIST_SGD_seed10,MNIST,SGD,10,16,0.016677154526114464,0.9958333333333333,0.07057805471489892,0.9775,1.0485548973083496
MNIST_SGD_seed11,MNIST,SGD,11,1,1.1525013130903243,0.636875,0.4041116629776202,0.885,1.0057063102722168
MNIST_SGD_seed11,MNIST,SGD,11,2,0.2909763874610265,0.908125,0.17915129936055132,0.9433333333333334,0.9459352493286133
MNIST_SGD_seed11,MNIST,SGD,11,3,0.18456991672515868,0.9485416666666666,0.18463810376430811,0.9441666666666667,0.9938249588012695
MNIST_SGD_seed11,MNIST,SGD,11,4,0.14691169694066047,0.9539583333333334,0.11460664201723902,0.9641666666666666,1.0330607891082764
MNIST_SGD_seed11,MNIST,SGD,11,5,0.11450747470060985,0.966875,0.10425896354411777,0.965,1.001176118850708
MNIST_SGD_seed11,MNIST,SGD,11,6,0.08523133498926957,0.974375,0.08917281355120633,0.9741666666666666,1.0114030838012695
MNIST_SGD_seed11,MNIST,SGD,11,7,0.07048144038766622,0.9785416666666666,0.09388199541717768,0.975,0.9904639720916748
MNIST_SGD_seed11,MNIST,SGD,11,8,0.0660521059979995,0.98125,0.08505070846723883,0.975,1.0040807723999023
MNIST_SGD_seed11,MNIST,SGD,11,9,0.046718805860728026,0.9847916666666666,0.08072389923281183,0.975,1.0208120346069336
MNIST_SGD_seed11,MNIST,SGD,11,10,0.048725417523334424,0.9835416666666666,0.0718678480112239,0.9775,1.0103487968444824
MNIST_SGD_seed11,MNIST,SGD,11,11,0.03744549307972193,0.988125,0.08701091884684406,0.9758333333333333,1.0338611602783203
MNIST_SGD_seed11,MNIST,SGD,11,12,0.032091286502157645,0.989375,0.0899997579031869,0.9766666666666667,1.0161688327789307
MNIST_SGD_seed11,MNIST,SGD,11,13,0.02119277241639793,0.995,0.06582692462191182,0.9825,0.9983911514282227
MNIST_SGD_seed11,MNIST,SGD,11,14,0.023943058312870562,0.9929166666666667,0.08563716202900794,0.9791666666666666,1.0239970684051514
MNIST_SGD_seed11,MNIST,SGD,11,15,0.02346296811165909,0.9927083333333333,0.08033760230203993,0.9808333333333333,1.0251011848449707
