timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-09-07T04:04:23,MNIST_SGD_seed10,53f0e2cb-1da8-4b4c-a0b5-fa3d0bda3920,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.285622166004032,1.651213800813971e-06,8.561890234086761e-08,0.1271,0.0,3.0,1.5856258062364848e-05,3.220377311279056e-08,2.591817513833424e-05,4.180663697381189e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:04:48,MNIST_SGD_seed11,93793ccd-c316-4cea-9ebd-b4b922f42983,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.466263457987225,1.0954107947177585e-06,5.1029411656185335e-08,0.069,0.0,3.0,9.39870470835709e-06,5.711670061961314e-06,1.2624035764153329e-05,2.7734410534471732e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:05:14,MNIST_SGD_seed12,862ee613-646a-46bc-b932-5336c59dd865,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.257774083002005,1.1667125250647468e-06,5.016441044190214e-08,0.0408,0.0,3.0,9.596714968444945e-06,5.812480371043557e-06,1.4130484479161774e-05,2.9539679818650273e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:05:33,MNIST_SGD_seed13,2a7a3268-658c-4b84-a0f8-66ed0823fa55,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.365370749990689,3.731799240859057e-07,2.597774401932143e-08,0.0471,0.0,3.0,1.4604839848422973e-07,0.0,9.30239347166207e-06,9.4484418701463e-06,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:05:59,MNIST_SGD_seed14,cd247f83-4896-4948-9fb5-14d2bc7d2b59,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.58365641698765,1.194294709837208e-06,4.8580841254026546e-08,0.0426,0.0,3.0,9.279889939620485e-06,5.745857409428754e-06,1.5212278368332289e-05,3.023802571738153e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:06:19,MNIST_Adam_seed00,9e9c637b-24b6-4863-b234-4078d1bc14c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.430924957996467,4.112399895012172e-07,2.6650378419999274e-08,0.0643,0.0,3.0,2.18483778520828e-07,0.0,1.0193590624997646e-05,1.0412074403518472e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:06:43,MNIST_Adam_seed01,d7745005-ddd0-4b18-b775-e94f1a242c97,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.39771658400423,1.1743521229140683e-06,5.4882123440776395e-08,0.5332,0.0,3.0,1.1205530151314486e-05,6.003321772759844e-06,1.2524252812509075e-05,2.9733104736583408e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:07:16,MNIST_Adam_seed02,450a76b9-fa83-4592-aa27-e01f6c743562,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.540454292000504,1.4756980623329651e-06,5.1705486087745395e-08,0.1353,0.0066,3.0,1.2173426740406138e-05,6.701404196866543e-06,1.848797038167201e-05,3.736280131894469e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:07:33,MNIST_Adam_seed03,3f75b859-54ea-4d61-a9b9-c0e45f8abac0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.02628958299465,4.0943942963993433e-07,2.7248205711628212e-08,0.1530999999999999,0.0009,3.0,5.031883122827239e-07,3.3555624687469392e-09,9.859942639159271e-06,1.0366486513910742e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:07:52,MNIST_Adam_seed04,ca9beb28-3353-4ce0-b410-b71c1773e4f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.060997708002105,5.280788620145226e-07,2.9238631804961257e-08,0.2421999999999999,0.0,3.0,9.987961027978802e-07,0.0,1.2371490208339916e-05,1.3370286311137797e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:08:12,MNIST_Adam_seed05,d2b0f604-807c-4be0-be60-7c82998bbc0c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.026353583001764,4.615900058426758e-07,2.8801935727429468e-08,0.287,0.0,3.0,1.0204286195825587e-06,0.0,1.0666444270827925e-05,1.1686872890410484e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:08:29,MNIST_Adam_seed06,b5f9938d-4154-42e6-862f-8360b7b8b7b0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.113533791998634,3.736992891908899e-07,2.647808087601354e-08,0.1312,0.0,3.0,3.9645129186420755e-07,0.0,9.065140243328642e-06,9.46159153519285e-06,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:08:48,MNIST_Adam_seed07,17416fe2-ced2-40d0-8b40-44cc45042cfb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.926335541997105,5.120068440852118e-07,2.856171262027884e-08,0.1734,0.0,3.0,7.08343431333e-07,0.0,1.225501979166438e-05,1.296336322299738e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:09:12,MNIST_Adam_seed08,2fe9d3c4-0193-404b-883f-455540f25ece,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.058560334000504,1.556165299267552e-06,7.758110618885024e-08,0.2405,0.0,3.0,1.2868277092941218e-05,0.0,2.6531852499999027e-05,3.940012959294025e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:09:36,MNIST_Adam_seed09,5b030fc3-aec3-443b-b7f4-c9cbfdc9caf8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.97457195899915,1.2528632277656646e-06,5.7014226720925275e-08,0.1199,0.0,3.0,1.2349696843717954e-05,6.345995740294911e-06,1.3025213645826927e-05,3.1720906229839794e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:09:58,MNIST_Adam_seed10,051b8780-3d8d-429f-a82e-4142593f13d8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.18877037499624,5.139121614637907e-07,2.8254365241218072e-08,0.1282,0.0,3.0,5.332444116069285e-07,0.0,1.2478359028330787e-05,1.3011603439937718e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:10:16,MNIST_Adam_seed11,0a6ab187-1a10-4c08-9cb4-f1ad06efcc77,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.171725750013138,4.321900651593506e-07,2.6725042944720946e-08,0.0469,0.0,3.0,1.6843549075698685e-07,0.0,1.0774068229172069e-05,1.0942503719929056e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:10:38,MNIST_Adam_seed12,fe3b7735-ef5c-4070-9b6c-8743172e4657,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.283879666007124,1.5630998830605324e-06,7.70611889243291e-08,0.3444,0.0,3.0,1.2848115388409808e-05,0.0,2.672758906167777e-05,3.957570445008758e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:11:03,MNIST_Adam_seed13,ef963e16-dc37-45d1-9e4f-a1e0251f50de,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.48391087500204,1.1808228334721191e-06,5.49631228849532e-08,0.8119,0.0,3.0,1.1379755817278404e-05,5.9372193734272235e-06,1.2579959721673124e-05,2.9896934912378752e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:11:27,MNIST_Adam_seed14,9fd13b3c-feaf-4ecf-93a7-79ab45393420,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.34825062500022,1.524764784239846e-06,7.493345803233292e-08,0.1385,0.0,3.0,1.181587585175221e-05,0.0,2.678923256833514e-05,3.860510842008734e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:11:46,MNIST_AdamW_seed00,e727ba8c-db23-4526-ab4d-c19fb5adc27a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.235560290995636,4.014787148216966e-07,2.6351424375181943e-08,0.043,0.0,3.0,1.436393778662993e-07,0.0,1.0021291944164355e-05,1.0164931322030654e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:12:07,MNIST_AdamW_seed01,acf88745-db86-408e-bb04-e20b44d56c25,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.428827541996725,1.5026580578912358e-06,8.15384513456913e-08,2.9619999999999997,0.0,3.0,1.2851883690068137e-05,0.0,2.5193510486666733e-05,3.804539417673487e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:12:24,MNIST_AdamW_seed02,4cc67b7b-df88-44cb-aa34-b3762b019845,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.254587167000864,3.3758936614797885e-07,2.546962511125616e-08,0.0661,0.0,3.0,1.84267429027797e-07,0.0,8.363066701664745e-06,8.547334130692542e-06,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:12:41,MNIST_AdamW_seed03,9520fa4d-6b73-4b59-87f8-9e10a379c72e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.322592832992086,4.033650933200501e-07,2.63248588353492e-08,0.0418,0.0,3.0,1.4034220390964768e-07,0.0,1.0072349826659776e-05,1.0212692030569422e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:12:59,MNIST_AdamW_seed04,da4b2c62-d8eb-49e6-a9cf-39070003fdab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.364964416003204,4.3870703229086065e-07,2.6807698516096474e-08,0.0438,0.0,3.0,1.5983672010302445e-07,0.0,1.0947668333331725e-05,1.1107505053434749e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:13:25,MNIST_AdamW_seed05,14a9ed3a-6726-4787-b917-c66d20b99a8f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.432012249992113,1.2619420766724437e-06,5.6256302939246454e-08,0.0443,0.0,3.0,1.2693984621372893e-05,5.864084938341486e-06,1.339270159748897e-05,3.1950771157203345e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:13:42,MNIST_AdamW_seed06,b73456ad-9485-4ec6-b8af-734bbf5032ce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.300904165997052,3.747770821709814e-07,2.6206530567632267e-08,0.0823,0.0009,3.0,2.5327785944090973e-07,3.169977249999646e-09,9.232432048338524e-06,9.488879885029432e-06,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:14:01,MNIST_AdamW_seed07,a2a05861-cfe4-4083-bde8-fa8d94503790,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.317782208992867,1.3170507514858802e-06,7.190012068378517e-08,1.863,0.0018,3.0,8.26067046234759e-06,1.6642614937496544e-08,2.506873975749234e-05,3.334605283477743e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:14:22,MNIST_AdamW_seed08,6db6e945-404d-44b8-819b-19c073e99590,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,17.282595917000435,4.812150252224185e-07,2.7843908839473583e-08,0.1154,0.0,3.0,4.513099917077991e-07,0.0,1.1732443472501474e-05,1.2183753464209271e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:14:44,MNIST_AdamW_seed09,02da68c4-3fdf-4998-88c1-ce82bd3face2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.026093625012436,1.6770631694017049e-06,8.374389937471708e-08,0.6623000000000001,0.0275,3.0,1.582057633842228e-05,1.392860858787394e-07,2.6501247742514057e-05,4.246111016681507e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:15:07,MNIST_AdamW_seed10,96976218-4610-4441-b8db-4d9717842c7b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,18.54707495799812,1.705883483947833e-06,9.197587694075713e-08,4.07725,0.0019,3.0,1.7833931833629203e-05,8.960890788999677e-09,2.5347911215006512e-05,4.3190803939424714e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:15:29,MNIST_AdamW_seed11,acf61d8c-22dd-45cc-994b-59b5b3de369e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,19.453701874997932,1.8134186296437677e-06,9.321714917274378e-08,0.1926,0.0526363636363636,3.0,1.9592113999823516e-05,3.023477766753808e-07,2.601899552000153e-05,4.591345729650043e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:15:53,MNIST_AdamW_seed12,b00b6b64-e095-42a4-8d91-7ef975541e0a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.61521183300647,1.7390527213554209e-06,8.435774201316086e-08,0.5157,0.0179,3.0,1.6508880699579493e-05,5.249330227051302e-07,2.69967931949941e-05,4.403060691727872e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:16:10,MNIST_AdamW_seed13,d97c933e-1a14-4842-a786-e9a97f717b67,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,14.943690250001964,4.106721840550984e-07,2.7481309983325196e-08,0.0802,0.0936999999999999,3.0,2.6168557971549234e-07,3.4732840498678984e-07,9.78868430583437e-06,1.0397698290536651e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:16:32,MNIST_AdamW_seed14,d6e50189-0865-4ce6-9696-bb9c86f847d4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.97239241701027,2.478638926034299e-06,1.1818579763098117e-07,1.5956363636363635,0.008,3.0,3.485922633136478e-05,5.800443764443885e-07,2.7316719896674236e-05,6.275599060448342e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:16:58,MNIST_RMSprop_seed00,4f572a0c-71f7-43ae-830b-b7eb50e15ff1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,21.317630959005328,1.8447793661041224e-06,8.653772877725991e-08,0.5171,0.0,3.0,1.3283801295063284e-05,5.82622541312564e-06,2.759744461834392e-05,4.670747132653284e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:17:21,MNIST_RMSprop_seed01,0a7c9ffd-80d0-4c9a-bae0-994a0d2b84d5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.60217324999394,1.554914548004211e-06,7.547332648533419e-08,0.3111818181818181,0.0,3.0,1.2196022089424883e-05,1.5491927121671866e-07,2.701752079832659e-05,3.9368462158968186e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
2025-09-07T04:17:41,MNIST_RMSprop_seed02,8010a4bc-d069-4e62-812c-8fc27e63c57b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,16.02798366600473,4.411872115236446e-07,2.7526058219001083e-08,0.1318,0.0,3.0,4.700980984861906e-07,0.0,1.0700201944164291e-05,1.117030004265048e-05,Canada,CAN,ontario,,,macOS-13.7.6-arm64-arm-64bit,3.11.9,3.0.4,10,Apple M1 Pro,1,Apple M1 Pro,-80.554,43.474,16.0,machine,N,1.0
